,city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pctype,ur_class
1629,Edinburgh,EH2 2JR,55.95250426,-3.20058158,16,MVS,9,5,small,1
1630,Edinburgh,EH2 2EY,55.95198551,-3.19941245,16,MVS,9,5,small,1
1631,Glasgow,G44 5LF,55.81133217,-4.23284721,16,MVS,0,5,small,1
1632,Edinburgh,EH105HA,55.92899086,-3.21233845,16,MVS,20,5,small,1
1633,Glasgow,G43 2PR,55.81561512,-4.27473768,16,MVS,0,5,small,1
1634,Stirling,FK9 4LB,56.15101402,-3.90795417,16,IVS,8,10,small,2
1635,Inverness,IV2 4EG,57.45891383,-4.22230903,16,MVS,1,10,small,2
1636,Glasgow,G43 2QQ,55.8166923,-4.27772172,16,MVS,0,5,small,1
1637,Glasgow,G42 9AL,55.82777938,-4.25548905,16,MVS,0,5,small,1
1638,Edinburgh,EH1 1SR,55.95078789,-3.18481834,16,MVS,9,5,small,1
1639,Aberdeen,AB157AL,57.13166702,-2.17137546,15,None,15,6,large,6
1640,Glasgow,G41 1QS,55.84260821,-4.2633443,15,MVS,12,6,small,1
1641,Glasgow,G2  1DA,55.86208207,-4.25268298,15,MVS,17,6,small,1
1642,Glasgow,G1  2JZ,55.86289225,-4.2535929,15,MVS,17,6,small,1
1643,Edinburgh,EH3 9HX,55.94455733,-3.20188878,15,MVS,0,6,small,1
1644,Glasgow,G1  2QH,55.86234237,-4.25466375,15,MVS,17,6,small,1
1645,Aberdeen,AB158LU,57.13244152,-2.16994182,15,None,15,6,small,6
1646,Glasgow,G1  2LW,55.86243709,-4.25292728,15,MVS,17,6,small,1
1647,Glasgow,G42 9JL,55.82718579,-4.26626425,15,MVS,10,6,small,1
1648,Glasgow,G41 1QH,55.84267814,-4.26393937,15,MVS,12,6,small,1
1649,Aberdeen,AB158AZ,57.13247172,-2.16753008,15,None,15,6,small,6
1650,Glasgow,G1  4AB,55.8572894,-4.25183027,15,MVS,34,6,small,1
1651,Glasgow,G1  4AZ,55.85698148,-4.25686183,15,MVS,34,6,small,1
1652,Glasgow,G1  4DB,55.85773065,-4.25570683,15,MVS,34,6,small,1
1653,Glasgow,G1  4DH,55.85733992,-4.25593985,15,MVS,34,6,small,1
1654,Glasgow,G69 7NS,55.84896327,-4.12266587,15,MVS,0,6,small,1
1655,Glasgow,G1  3ED,55.85833242,-4.25278549,15,MVS,34,6,small,1
1656,Edinburgh,EH8 9JU,55.94409736,-3.1872399,15,MVS,1,6,small,1
1657,Aberdeen,AB219FS,57.18019376,-2.16428924,15,MVS,33,6,small,1
1658,Glasgow,G42 9LL,55.82842464,-4.26341429,15,MVS,10,6,small,1
1659,Glasgow,G42 9QL,55.82860079,-4.26946023,15,MVS,10,6,small,1
1660,Edinburgh,EH6 6NG,55.9848867,-3.19329835,15,MVS,4,6,small,1
1661,Edinburgh,EH8 9BT,55.94528213,-3.18644353,15,MVS,0,6,small,1
1662,Glasgow,G1  5EZ,55.85656865,-4.24455013,15,MVS,0,6,small,1
1663,Glasgow,G1  5EU,55.85692928,-4.24399569,15,MVS,0,6,small,1
1664,Glasgow,G1  4NL,55.85728624,-4.25641611,15,MVS,34,6,small,1
1665,Glasgow,G1  4NN,55.85734694,-4.25702684,15,MVS,34,6,small,1
1666,Glasgow,G31 3AD,55.86459506,-4.22223871,15,MVS,0,6,small,1
1667,Glasgow,G1  4NP,55.85645725,-4.25702317,15,MVS,34,6,small,1
1668,Glasgow,G32 0TN,55.85026096,-4.13388775,15,MVS,0,6,small,1
1669,Glasgow,G1  4NR,55.85645315,-4.25724664,15,MVS,34,6,large,1
1670,Glasgow,G1  5ES,55.85703468,-4.2441296,15,MVS,0,6,small,1
1671,Glasgow,G1  4QD,55.85797675,-4.25747884,15,MVS,34,6,small,1
1672,Glasgow,G1  3EF,55.85864899,-4.25267598,15,MVS,34,6,small,1
1673,Glasgow,G1  4QG,55.85723646,-4.2576596,15,MVS,34,6,small,1
1674,Glasgow,G2  8BA,55.85859007,-4.25343959,15,MVS,34,6,small,1
1675,Glasgow,G41 1BF,55.84176919,-4.26449349,15,MVS,12,6,small,1
1676,Glasgow,G69 6PD,55.85375707,-4.13077214,15,MVS,0,6,small,1
1677,Glasgow,G1  4DF,55.85746736,-4.25585136,15,MVS,34,6,small,1
1678,Glasgow,G81 5NG,55.91906088,-4.40387375,15,MVS,0,6,small,1
1679,Glasgow,G2  8BG,55.85871108,-4.25370228,15,MVS,34,6,small,1
1680,Glasgow,G32 8XU,55.83903025,-4.14454797,15,MVS,0,6,small,1
1681,Glasgow,G32 0TF,55.85192206,-4.14121619,15,MVS,0,6,small,1
1682,Glasgow,G32 9NH,55.84115004,-4.14667721,15,MVS,0,6,small,1
1683,Glasgow,G32 9QL,55.8393078,-4.14306195,15,MVS,0,6,small,1
1684,Glasgow,G1  1HL,55.86038037,-4.24842954,15,MVS,17,6,small,1
1685,Glasgow,G1  1HP,55.860233,-4.24813338,15,MVS,17,6,small,1
1686,Glasgow,G32 8XZ,55.83819413,-4.14456581,15,MVS,0,6,small,1
1687,Edinburgh,EH1 1RF,55.94951716,-3.18987193,15,MVS,25,6,small,1
1688,Edinburgh,EH1 2PQ,55.94918418,-3.19364095,15,MVS,8,6,small,1
1689,Edinburgh,EH1 1QX,55.94943321,-3.18926083,15,MVS,25,6,small,1
1690,Edinburgh,EH1 1QU,55.94977764,-3.18895111,15,MVS,25,6,small,1
1691,Glasgow,G71 7SN,55.83209775,-4.11829751,15,None,2,6,small,6
1692,Edinburgh,EH113TA,55.92448262,-3.28131744,15,MVS,0,6,small,1
1693,Glasgow,G2  8AH,55.85747554,-4.25049878,15,MVS,34,6,small,1
1694,Glasgow,G71 7RX,55.83188983,-4.12149582,15,None,2,6,small,6
1695,Edinburgh,EH1 2PS,55.94909838,-3.19322196,15,MVS,8,6,small,1
1696,Edinburgh,EH1 2PH,55.94911975,-3.19379911,15,MVS,8,6,small,1
1697,Glasgow,G1  4BW,55.85685098,-4.25319507,15,MVS,34,6,small,1
1698,Edinburgh,EH164TJ,55.92190409,-3.13861799,15,MVS,0,6,small,1
1699,Edinburgh,EH1 1RN,55.94926875,-3.19233043,15,MVS,8,6,small,1
1700,Glasgow,G44 3EA,55.81223234,-4.26957646,15,MVS,0,6,small,1
1701,Edinburgh,EH1 2JL,55.94862878,-3.19439251,15,MVS,8,6,small,1
1702,Glasgow,G44 3DR,55.81381536,-4.26658808,15,MVS,0,6,small,1
1703,Glasgow,G44 3AD,55.81352333,-4.26585284,15,MVS,0,6,small,1
1704,Edinburgh,EH164SU,55.9209147,-3.14260546,15,MVS,0,6,small,1
1705,Glasgow,G46 7HD,55.80142839,-4.30583883,15,MVS,0,6,small,1
1706,Edinburgh,EH1 2PG,55.94916652,-3.19360838,15,MVS,8,6,small,1
1707,Glasgow,G46 7JS,55.79862492,-4.30388606,15,MVS,0,6,small,1
1708,Edinburgh,EH1 2NT,55.9495009,-3.19341049,15,MVS,8,6,small,1
1709,Edinburgh,EH1 2PA,55.94952692,-3.19350738,15,MVS,8,6,small,1
1710,Edinburgh,EH1 2PB,55.94941354,-3.19408038,15,MVS,8,6,small,1
1711,Edinburgh,EH1 2PF,55.94929304,-3.194461,15,MVS,8,6,small,1
1712,Edinburgh,EH8 9NN,55.94131685,-3.18392071,15,MVS,1,6,small,1
1713,Glasgow,G1  4AU,55.85632472,-4.25493824,15,MVS,34,6,small,1
1714,Glasgow,G1  4EE,55.85636532,-4.25468493,15,MVS,34,6,small,1
1715,Glasgow,G2  8BH,55.85822159,-4.2539296,15,MVS,34,6,small,1
1716,Glasgow,G2  8DL,55.85829282,-4.25837606,15,MVS,34,6,small,1
1717,Glasgow,G71 7SG,55.8377212,-4.11687856,15,MVS,2,6,small,1
1718,Edinburgh,EH8 9LW,55.94278085,-3.18585469,15,MVS,1,6,small,1
1719,Glasgow,G81 6QT,55.9199581,-4.40487364,15,MVS,0,6,small,1
1720,Glasgow,G73 2PQ,55.82351861,-4.20999688,15,MVS,0,6,large,1
1721,Glasgow,G81 6QU,55.92383618,-4.40280889,15,MVS,0,6,small,1
1722,Edinburgh,EH3 9DF,55.94584637,-3.19962294,15,MVS,0,6,large,1
1723,Glasgow,G2  8BX,55.85792181,-4.25410399,15,MVS,34,6,small,1
1724,Edinburgh,EH1 1AD,55.94890665,-3.19260754,15,MVS,8,6,small,1
1725,Glasgow,G2  8BU,55.85801697,-4.25626673,15,MVS,34,6,small,1
1726,Glasgow,G2  8BT,55.85846499,-4.25634065,15,MVS,34,6,small,1
1727,Glasgow,G2  8BQ,55.85815483,-4.25315871,15,MVS,34,6,small,1
1728,Glasgow,G2  8BL,55.85840868,-4.25549046,15,MVS,34,6,small,1
1729,Glasgow,G2  8BJ,55.85774456,-4.25249578,15,MVS,34,6,small,1
1730,Dundee,DD3 9HD,56.49276673,-3.00015186,15,MVS,0,6,small,1
1731,Glasgow,G71 7SP,55.83712411,-4.13115559,15,None,2,6,small,6
1732,Glasgow,G1  5BG,55.8561182,-4.24263866,15,MVS,0,6,small,1
1733,Glasgow,G1  4ER,55.85564197,-4.25246995,15,MVS,34,6,small,1
1734,Glasgow,G1  4HF,55.85578001,-4.2513115,15,MVS,34,6,small,1
1735,Glasgow,G1  4ET,55.85543322,-4.25209036,15,MVS,34,6,small,1
1736,Edinburgh,EH1 1QS,55.94979777,-3.18872753,15,MVS,25,6,small,1
1737,Edinburgh,EH1 1QQ,55.949521,-3.1885429,15,MVS,25,6,small,1
1738,Glasgow,G1  4EX,55.85515315,-4.25217002,15,MVS,34,6,small,1
1739,Glasgow,G1  4JY,55.85557798,-4.25400018,15,MVS,34,6,small,1
1740,Edinburgh,EH7 5FP,55.95807939,-3.15981381,15,MVS,0,6,small,1
1741,Glasgow,G1  4HW,55.85545856,-4.25119703,15,MVS,34,6,small,1
1742,Edinburgh,EH3 9AR,55.94640136,-3.20444388,15,MVS,0,6,small,1
1743,Glasgow,G1  4LR,55.85496755,-4.25003418,15,MVS,34,6,small,1
1744,Glasgow,G1  4LT,55.85539156,-4.24994684,15,MVS,34,6,small,1
1745,Glasgow,G1  4LW,55.85517572,-4.25044567,15,MVS,34,6,small,1
1746,Glasgow,G1  4SP,55.85443522,-4.2501472,15,MVS,34,6,small,1
1747,Glasgow,G1  5NW,55.85609675,-4.24282917,15,MVS,0,6,small,1
1748,Glasgow,G1  5NP,55.85532934,-4.24203396,15,MVS,0,6,small,1
1749,Aberdeen,AB158AR,57.12972728,-2.16423047,15,None,15,6,small,6
1750,Edinburgh,EH1 1JX,55.94814295,-3.19352884,15,MVS,8,6,small,1
1751,Edinburgh,EH1 1EE,55.94797678,-3.19213058,15,MVS,8,6,small,1
1752,Glasgow,G1  1HY,55.86008494,-4.24639895,15,MVS,17,6,large,1
1753,Glasgow,G2  1DS,55.86184116,-4.25062346,15,MVS,17,6,large,1
1754,Glasgow,G1  2BS,55.86206042,-4.24846271,15,MVS,17,6,small,1
1755,Glasgow,G1  2AD,55.86182218,-4.24969546,15,MVS,17,6,small,1
1756,Edinburgh,EH1 1QY,55.94928869,-3.18840767,15,MVS,25,6,small,1
1757,Edinburgh,EH151AA,55.9554899,-3.12116932,15,MVS,1,6,small,1
1758,Glasgow,G11 5QN,55.87197035,-4.30113175,15,MVS,0,6,small,1
1759,Glasgow,G1  1QZ,55.86108458,-4.24727168,15,MVS,17,6,large,1
1760,Glasgow,G11 6DQ,55.86935816,-4.31055183,15,MVS,0,6,small,1
1761,Glasgow,G1  1QX,55.86158378,-4.2479877,15,MVS,17,6,small,1
1762,Glasgow,G1  1JT,55.86080655,-4.24723964,15,MVS,17,6,large,1
1763,Edinburgh,EH1 1QR,55.94910607,-3.18777754,15,MVS,25,6,small,1
1764,Glasgow,G1  1JN,55.86195369,-4.24741777,15,MVS,17,6,small,1
1765,Glasgow,G1  1JL,55.86082247,-4.24735243,15,MVS,17,6,small,1
1766,Glasgow,G1  1JF,55.86170895,-4.24753148,15,MVS,17,6,small,1
1767,Glasgow,G1  1GW,55.86080655,-4.24723964,15,MVS,17,6,large,1
1768,Glasgow,G20 6JU,55.87714364,-4.27716889,15,MVS,0,6,large,1
1769,Edinburgh,EH1 1JW,55.94820646,-3.1916092,15,MVS,25,6,small,1
1770,Glasgow,G2  1EH,55.86168437,-4.24936787,15,MVS,17,6,small,1
1771,Glasgow,G1  1JH,55.8622544,-4.24670001,15,MVS,17,6,large,1
1772,Glasgow,G1  4RT,55.85699431,-4.24978385,15,MVS,34,6,small,1
1773,Glasgow,G1  1QU,55.86092864,-4.24596824,15,MVS,17,6,small,1
1774,Glasgow,G12 8QF,55.8731722,-4.2882543,15,MVS,0,6,small,1
1775,Glasgow,G12 8QH,55.87299261,-4.29017801,15,MVS,0,6,small,1
1776,Glasgow,G12 8RX,55.874631,-4.29003471,15,MVS,0,6,small,1
1777,Glasgow,G12 8RZ,55.87469462,-4.29144527,15,MVS,0,6,small,1
1778,Glasgow,G12 8QQ,55.87175884,-4.28837895,15,MVS,0,6,large,1
1779,Edinburgh,EH1 1RT,55.9493745,-3.18882666,15,MVS,25,6,small,1
1780,Glasgow,G4  0NL,55.86223254,-4.23853236,15,MVS,17,6,small,1
1781,Edinburgh,EH1 1RR,55.94910934,-3.18837015,15,MVS,25,6,small,1
1782,Glasgow,G11 6DB,55.87024818,-4.30910214,15,MVS,0,6,small,1
1783,Glasgow,G4  0NG,55.86153362,-4.23989847,15,MVS,17,6,small,1
1784,Edinburgh,EH1 1RP,55.94870776,-3.1890144,15,MVS,25,6,small,1
1785,Glasgow,G1  1YU,55.86078854,-4.24527299,15,MVS,17,6,small,1
1786,Edinburgh,EH1 1RB,55.94924907,-3.18971958,15,MVS,25,6,small,1
1787,Edinburgh,EH7 5UN,55.95793394,-3.16094669,15,MVS,0,6,small,1
1788,Glasgow,G11 5PS,55.87249468,-4.30240966,15,MVS,0,6,small,1
1789,Glasgow,G1  1RF,55.86098704,-4.2442457,15,MVS,17,6,small,1
1790,Glasgow,G1  1RE,55.86020958,-4.24547928,15,MVS,17,6,small,1
1791,Edinburgh,EH1 1JT,55.94839848,-3.18940525,15,MVS,25,6,small,1
1792,Glasgow,G1  2TB,55.86270865,-4.24790886,15,MVS,17,6,large,1
1793,Edinburgh,EH1 1JS,55.94842636,-3.18931003,15,MVS,25,6,small,1
1794,Edinburgh,EH1 1JN,55.94843103,-3.1916161,15,MVS,8,6,small,1
1795,Dundee,DD1 4XB,56.45274191,-2.98313472,15,MVS,4,6,small,1
1796,Glasgow,G3  8RS,55.86473359,-4.30746422,15,MVS,0,6,small,1
1797,Edinburgh,EH1 2QP,55.94567362,-3.19149937,15,MVS,8,6,small,1
1798,Edinburgh,EH3 9DG,55.94497021,-3.20009222,15,MVS,0,6,small,1
1799,Glasgow,G3  6TT,55.86659639,-4.26819223,15,MVS,11,6,small,1
1800,Glasgow,G3  6UJ,55.86669467,-4.27065936,15,MVS,11,6,small,1
1801,Edinburgh,EH1 2RA,55.9456764,-3.19028252,15,MVS,8,6,large,1
1802,Glasgow,G3  6UW,55.86682406,-4.26997964,15,MVS,11,6,small,1
1803,Glasgow,G3  6TX,55.86671632,-4.26607347,15,MVS,11,6,small,1
1804,Glasgow,G3  6UA,55.86750064,-4.26691834,15,MVS,0,6,small,1
1805,Glasgow,G42 7AA,55.84120531,-4.26339052,15,MVS,12,6,small,1
1806,Glasgow,G41 2PE,55.84067837,-4.26711341,15,MVS,12,6,small,1
1807,Edinburgh,EH1 2LB,55.94633066,-3.19971798,15,MVS,0,6,small,1
1808,Edinburgh,EH1 2LD,55.94639142,-3.1990153,15,MVS,0,6,small,1
1809,Glasgow,G3  6SJ,55.86715747,-4.26016937,15,MVS,6,6,small,1
1810,Glasgow,G3  6RU,55.8668291,-4.25994251,15,MVS,6,6,small,1
1811,Edinburgh,EH1 2LE,55.94618008,-3.20041787,15,MVS,0,6,small,1
1812,Dundee,DD1 4EZ,56.45730557,-2.96718844,15,MVS,4,6,small,1
1813,Dundee,DD1 4HN,56.45735333,-2.97828856,15,MVS,4,6,large,1
1814,Dundee,DD1 4HR,56.45856461,-2.9796341,15,MVS,4,6,large,1
1815,Edinburgh,EH1 1EL,55.94752717,-3.19123605,15,MVS,25,6,small,1
1816,Glasgow,G1  1AB,55.86074953,-4.24445573,15,MVS,17,6,small,1
1817,Edinburgh,EH1 1HE,55.94650697,-3.18894694,15,MVS,25,6,small,1
1818,Edinburgh,EH1 1JH,55.94849789,-3.18841547,15,MVS,25,6,small,1
1819,Edinburgh,EH1 2QH,55.9462685,-3.19130948,15,MVS,8,6,small,1
1820,Edinburgh,EH1 1JG,55.94827486,-3.1882485,15,MVS,25,6,small,1
1821,Edinburgh,EH1 2QL,55.94614723,-3.19177012,15,MVS,8,6,small,1
1822,Edinburgh,EH1 1JF,55.94718209,-3.18975226,15,MVS,25,6,large,1
1823,Edinburgh,EH1 1EJ,55.9480093,-3.1915551,15,MVS,8,6,small,1
1824,Dundee,DD1 4XD,56.45293851,-2.98213387,15,MVS,4,6,small,1
1825,Edinburgh,EH1 1AE,55.94908118,-3.18942619,15,MVS,25,6,small,1
1826,Edinburgh,EH1 1HU,55.94741396,-3.19086427,15,MVS,25,6,small,1
1827,Dundee,DD1 5EF,56.46185868,-2.9789075,15,MVS,4,6,small,1
1828,Glasgow,G20 6GU,55.87560357,-4.2719949,15,MVS,0,6,large,1
1829,Dundee,DD1 5DU,56.46049257,-2.98237756,15,MVS,4,6,small,1
1830,Edinburgh,EH3 9BH,55.94541795,-3.20393298,15,MVS,0,6,small,1
1831,Edinburgh,EH3 9HU,55.94552895,-3.20268747,15,MVS,0,6,large,1
1832,Glasgow,G12 8LT,55.8726101,-4.28561557,15,MVS,0,6,small,1
1833,Aberdeen,AB219HQ,57.18391624,-2.18127861,15,MVS,0,6,small,1
1834,Glasgow,G2  1BP,55.86210745,-4.25325977,15,MVS,17,6,small,1
1835,Glasgow,G1  3DD,55.85970759,-4.25228982,15,MVS,34,6,small,1
1836,Glasgow,G1  3DA,55.8596511,-4.25243037,15,MVS,34,6,small,1
1837,Glasgow,G1  3BZ,55.85940898,-4.25240038,15,MVS,34,6,small,1
1838,Glasgow,G1  3BJ,55.86064627,-4.25207249,15,MVS,34,6,small,1
1839,Glasgow,G1  3AN,55.86010929,-4.25391111,15,MVS,34,6,small,1
1840,Glasgow,G1  3AJ,55.85991392,-4.25329254,15,MVS,34,6,small,1
1841,Glasgow,G1  3AH,55.85981153,-4.25250358,15,MVS,34,6,small,1
1842,Glasgow,G1  3AB,55.86053523,-4.25273725,15,MVS,34,6,small,1
1843,Glasgow,G1  2NB,55.86056199,-4.25372959,15,MVS,34,6,large,1
1844,Glasgow,G1  2DW,55.86081656,-4.25209833,15,MVS,34,6,small,1
1845,Edinburgh,EH3 8DD,55.94462351,-3.21072938,15,MVS,16,6,small,1
1846,Aberdeen,AB158BF,57.13207739,-2.16683447,15,None,15,6,small,6
1847,Glasgow,G1  2DT,55.86081902,-4.25294545,15,MVS,34,6,small,1
1848,Glasgow,G1  2DP,55.86071049,-4.2524917,15,MVS,34,6,small,1
1849,Edinburgh,EH1 2LF,55.94625568,-3.20003591,15,MVS,0,6,small,1
1850,Edinburgh,EH1 2EX,55.94861424,-3.19311098,15,MVS,8,6,small,1
1851,Edinburgh,EH3 8DB,55.94431478,-3.21014332,15,MVS,16,6,small,1
1852,Edinburgh,EH1 2HB,55.94812018,-3.19402455,15,MVS,8,6,small,1
1853,Glasgow,G1  3DB,55.85968788,-4.25238456,15,MVS,34,6,small,1
1854,Edinburgh,EH1 1JU,55.94795136,-3.1938272,15,MVS,8,6,small,1
1855,Glasgow,G13 2UX,55.8913431,-4.32954759,15,MVS,0,6,small,1
1856,Aberdeen,AB245QU,57.15971343,-2.09365668,15,MVS,0,6,small,1
1857,Glasgow,G1  2AH,55.86213769,-4.25259032,15,MVS,17,6,small,1
1858,Glasgow,G81 1BN,55.89204567,-4.38622417,15,MVS,0,6,small,1
1859,Glasgow,G1  2JR,55.86150038,-4.25352825,15,MVS,34,6,small,1
1860,Glasgow,G1  2HL,55.86129505,-4.25345244,15,MVS,34,6,small,1
1861,Edinburgh,EH1 1EN,55.94750441,-3.19173175,15,MVS,25,6,small,1
1862,Glasgow,G1  2EU,55.86129143,-4.25266917,15,MVS,34,6,small,1
1863,Aberdeen,AB158AS,57.12967395,-2.17052379,15,None,15,6,small,6
1864,Glasgow,G1  2ER,55.86095819,-4.25368862,15,MVS,34,6,small,1
1865,Glasgow,G1  2BB,55.86173644,-4.2533981,15,MVS,34,6,large,1
1866,Glasgow,G2  1EG,55.86156005,-4.25174184,15,MVS,34,6,small,1
1867,Glasgow,G2  1DY,55.86057359,-4.25015062,15,MVS,17,6,small,1
1868,Glasgow,G2  1BA,55.86162319,-4.25172952,15,MVS,34,6,small,1
1869,Edinburgh,EH1 1JR,55.94793496,-3.1927378,15,MVS,8,6,small,1
1870,Glasgow,G1  2AF,55.86246574,-4.25136277,15,MVS,17,6,small,1
1871,Glasgow,G1  3JN,55.85920954,-4.25347547,15,MVS,34,6,small,1
1872,Glasgow,G1  3EN,55.85898322,-4.25258347,15,MVS,34,6,small,1
1873,Glasgow,G1  3DQ,55.85958975,-4.25381709,15,MVS,34,6,small,1
1874,Edinburgh,EH1 2HE,55.94848956,-3.19392383,15,MVS,8,6,small,1
1875,Aberdeen,AB217BG,57.2068183,-2.19036272,15,MVS,15,6,small,1
1876,Edinburgh,EH1 2HG,55.94882781,-3.19332573,15,MVS,8,6,small,1
1877,Edinburgh,EH1 2HH,55.94822518,-3.19431603,15,MVS,8,6,small,1
1878,Edinburgh,EH1 2QG,55.94728898,-3.19170912,15,MVS,25,6,small,1
1879,Glasgow,G42 8BT,55.83120544,-4.25734816,15,MVS,10,6,small,1
1880,Glasgow,G1  5AA,55.85665799,-4.2431012,15,MVS,0,6,small,1
1881,Glasgow,G42 9UA,55.82701744,-4.2705176,15,MVS,10,6,small,1
1882,Edinburgh,EH1 1EY,55.94653983,-3.19019693,15,MVS,25,6,small,1
1883,Edinburgh,EH1 1HB,55.94612568,-3.18935157,15,MVS,25,6,small,1
1884,Edinburgh,EH3 9EG,55.94395089,-3.19495299,15,MVS,1,6,small,1
1885,Edinburgh,EH3 9GG,55.94383694,-3.19187527,15,MVS,1,6,small,1
1886,Edinburgh,EH3 9GJ,55.94403348,-3.19292206,15,MVS,1,6,small,1
1887,Edinburgh,EH3 9GL,55.9438662,-3.19349333,15,MVS,1,6,small,1
1888,Edinburgh,EH141RR,55.9313003,-3.24119013,15,MVS,0,6,small,1
1889,Edinburgh,EH1 1HD,55.94657698,-3.18914123,15,MVS,25,6,small,1
1890,Edinburgh,EH151DW,55.956723,-3.12192572,15,MVS,1,6,small,1
1891,Glasgow,G44 5JQ,55.81309926,-4.23896573,15,MVS,0,6,small,1
1892,Edinburgh,EH151DH,55.9550861,-3.12110959,15,MVS,1,6,small,1
1893,Edinburgh,EH151AE,55.95604781,-3.12206635,15,MVS,1,6,small,1
1894,Glasgow,G1  4RZ,55.85683219,-4.24931109,15,MVS,34,6,small,1
1895,Glasgow,G72 8HD,55.82127117,-4.17982483,15,MVS,16,6,small,1
1896,Aberdeen,AB253SH,57.15731322,-2.11707476,15,MVS,0,6,small,1
1897,Edinburgh,EH1 2QE,55.94713456,-3.19188052,15,MVS,8,6,small,1
1898,Glasgow,G31 2RQ,55.8594196,-4.21619034,15,MVS,0,6,small,1
1899,Aberdeen,AB219FD,57.18475812,-2.17674993,15,MVS,33,6,small,1
1900,Aberdeen,AB219FB,57.18466031,-2.17603812,15,MVS,33,6,small,1
1901,Aberdeen,AB219FA,57.1842746,-2.17563925,15,MVS,33,6,small,1
1902,Edinburgh,EH3 8DA,55.94498078,-3.21094869,15,MVS,16,6,small,1
1903,Edinburgh,EH1 2HJ,55.94760086,-3.19476118,15,MVS,8,6,small,1
1904,Edinburgh,EH1 2JP,55.94824778,-3.1947651,15,MVS,8,6,small,1
1905,Glasgow,G3  6TR,55.86616913,-4.26748005,15,MVS,11,6,small,1
1906,Glasgow,G31 2QX,55.85965459,-4.21711459,15,MVS,0,6,small,1
1907,Edinburgh,EH1 2QD,55.94769754,-3.19220206,15,MVS,8,6,small,1
1908,Edinburgh,EH151HD,55.95422487,-3.11203586,15,MVS,0,6,small,1
1909,Aberdeen,AB158PX,57.14480563,-2.20921304,15,None,15,6,small,6
1910,Glasgow,G73 2EB,55.82351662,-4.23100696,15,MVS,0,6,small,1
1911,Glasgow,G73 2EG,55.82255829,-4.2323091,15,MVS,0,6,small,1
1912,Glasgow,G41 2PF,55.83949359,-4.26702846,15,MVS,12,6,small,1
1913,Edinburgh,EH1 2JW,55.94863018,-3.19424843,15,MVS,8,6,small,1
1914,Edinburgh,EH1 2QA,55.94762396,-3.1933047,15,MVS,8,6,small,1
1915,Glasgow,G12 8FA,55.87460181,-4.29112007,15,MVS,0,6,small,1
1916,Dundee,DD1 4HQ,56.45664683,-2.98128847,15,MVS,4,6,small,1
1917,Inverness,IV1 1DN,57.47959082,-4.22680131,15,None,9,1,small,2
1918,Stirling,FK9 5DR,56.13662396,-3.94158505,15,None,0,1,small,2
1919,Stirling,FK7 9DU,56.09937121,-3.94639751,15,None,9,1,small,2
1920,Stirling,FK7 9DT,56.0996477,-3.94481971,15,None,9,1,small,2
1921,Stirling,FK7 0BX,56.10069578,-3.93588456,15,None,0,1,small,2
1922,Stirling,FK7 0BY,56.10035994,-3.93495122,15,None,0,1,small,2
1923,Stirling,FK7 0BZ,56.10179363,-3.93521611,15,None,0,1,small,2
1924,Stirling,FK7 9DQ,56.09838604,-3.94390396,15,None,9,1,small,2
1925,Stirling,FK7 0DA,56.10133263,-3.93710637,15,None,0,1,small,2
1926,Stirling,FK7 0DD,56.10109062,-3.93592046,15,None,0,1,small,2
1927,Stirling,FK7 0DE,56.10019748,-3.93384973,15,None,0,1,small,2
1928,Stirling,FK7 0DF,56.10013603,-3.9326086,15,None,0,1,small,2
1929,Stirling,FK7 0DG,56.09946894,-3.9315944,15,None,0,1,small,2
1930,Stirling,FK7 0DJ,56.09907396,-3.9344365,15,None,0,1,small,2
1931,Stirling,FK7 0DX,56.0993111,-3.9365064,15,None,0,1,small,2
1932,Stirling,FK7 0PA,56.09919897,-3.93735291,15,None,0,1,small,2
1933,Stirling,FK9 5BG,56.13743868,-3.94235036,15,None,0,1,small,2
1934,Dundee,DD4 7PN,56.47107093,-2.91733209,15,MVS,1,6,small,1
1935,Dundee,DD4 7UN,56.47145381,-2.91901327,15,MVS,1,6,small,1
1936,Dundee,DD4 7UH,56.47251034,-2.91707463,15,MVS,1,6,small,1
1937,Stirling,FK9 5DN,56.13770753,-3.94011074,15,None,0,1,small,2
1938,Stirling,FK9 5DP,56.13806557,-3.94077255,15,None,0,1,small,2
1939,Stirling,FK9 5DT,56.13831953,-3.94176711,15,None,0,1,small,2
1940,Stirling,FK9 5DU,56.13865467,-3.94102757,15,None,0,1,small,2
1941,Stirling,FK7 9DJ,56.09836694,-3.94454611,15,None,9,1,small,2
1942,Stirling,FK7 9DH,56.09906594,-3.94409901,15,None,9,1,small,2
1943,Stirling,FK8 1SG,56.12653702,-3.95267719,15,None,0,1,small,2
1944,Inverness,IV3 5PY,57.47831114,-4.23209464,15,None,0,1,small,2
1945,Stirling,FK9 5BE,56.1358181,-3.94254221,15,None,0,1,small,2
1946,Stirling,FK7 9DX,56.09998903,-3.94539967,15,None,9,1,small,2
1947,Stirling,FK7 0BU,56.09983201,-3.93423336,15,None,0,1,small,2
1948,Stirling,FK7 0BT,56.0994422,-3.93387616,15,None,0,1,small,2
1949,Inverness,IV3 8DB,57.48567287,-4.23447933,15,None,0,1,small,2
